I Vapp Center(x) Center(y)
-1.5630707278548105e-14 -0.1 44.941099871393355 -21.229164088712846
-1.5405155290527774e-14 -0.1 46.98387713827487 -22.408562093641336
-1.4675201546896723e-14 -0.1 49.026654405156386 -23.587960098569827
-1.4799634402693948e-14 -0.1 51.06943167203791 -24.76735810349832
-1.4902997931230115e-14 -0.1 53.11220893891942 -25.94675610842681
-1.4365405165148147e-14 -0.1 55.15498620580094 -27.126154113355305
-1.4282539943287834e-14 -0.1 57.19776347268246 -28.305552118283796
-1.4282539943287834e-14 -0.1 59.24054073956397 -29.484950123212286
-1.4282539943287834e-14 -0.1 61.283318006445484 -30.664348128140777
-1.437140141795099e-14 -0.1 63.326095273327006 -31.843746133069267
-1.4758159680988577e-14 -0.1 6.128331800644549 3.5381940147854745
-1.4762324243700227e-14 -0.1 8.171109067526064 2.358796009856983
-1.460789947320386e-14 -0.1 10.213886334407581 1.1793980049284916
-1.452034108624547e-14 -0.1 12.256663601289098 0.0
-1.499242364790246e-14 -0.1 14.299440868170615 -1.1793980049284911
-1.5175835943902656e-14 -0.1 16.34221813505213 -2.3587960098569822
-1.5339565042589446e-14 -0.1 18.384995401933647 -3.5381940147854745
-1.5259430887406196e-14 -0.1 20.427772668815162 -4.717592019713965
-1.559668531647508e-14 -0.1 22.470549935696678 -5.896990024642457
-1.5789020281042945e-14 -0.1 24.513327202578196 -7.076388029570948
-1.5769366299653853e-14 -0.1 26.556104469459708 -8.255786034499438
-1.592037121857283e-14 -0.1 28.59888173634122 -9.435184039427929
-1.5541711316929258e-14 -0.1 30.641659003222742 -10.614582044356425
-1.6036630762259895e-14 -0.1 32.684436270104264 -11.793980049284915
-1.571986149413121e-14 -0.1 34.72721353698578 -12.973378054213406
-1.5912841136757565e-14 -0.1 36.76999080386729 -14.152776059141898
-1.5831593498853893e-14 -0.1 38.81276807074881 -15.332174064070388
-1.581244807339472e-14 -0.1 40.855545337630325 -16.51157206899888
-1.5772216529538373e-14 -0.1 42.89832260451183 -17.69097007392737
-1.5485008066670915e-14 -0.1 44.94109987139335 -18.87036807885586
-1.54885213154481e-14 -0.1 46.98387713827487 -20.049766083784352
-1.5323076372805017e-14 -0.1 49.026654405156386 -21.229164088712846
-1.4963494720171563e-14 -0.1 51.069431672037894 -22.408562093641336
-1.4963494720171563e-14 -0.1 53.11220893891942 -23.58796009856983
-1.487918211225452e-14 -0.1 55.15498620580094 -24.76735810349832
-1.4774518191012322e-14 -0.1 57.19776347268245 -25.94675610842681
-1.452199565347506e-14 -0.1 59.24054073956397 -27.126154113355305
-1.452199565347506e-14 -0.1 61.283318006445484 -28.305552118283796
-1.47132184363252e-14 -0.1 63.326095273327 -29.484950123212286
-1.47132184363252e-14 -0.1 65.36887254020851 -30.664348128140777
-1.4771379360836887e-14 -0.1 8.171109067526064 4.717592019713965
-1.4869496615453264e-14 -0.1 10.213886334407581 3.5381940147854745
-1.4869496615453264e-14 -0.1 12.256663601289098 2.3587960098569827
-1.504093304460122e-14 -0.1 14.299440868170615 1.1793980049284911
-1.5084440516351868e-14 -0.1 16.34221813505213 0.0
-1.5084440516351868e-14 -0.1 18.384995401933644 -1.1793980049284911
-1.540797000103584e-14 -0.1 20.427772668815162 -2.358796009856983
-1.540797000103584e-14 -0.1 22.470549935696678 -3.5381940147854745
-1.5708890449279448e-14 -0.1 24.513327202578196 -4.717592019713965
-1.5416990844026742e-14 -0.1 26.556104469459708 -5.896990024642457
-1.584413955298907e-14 -0.1 28.598881736341227 -7.076388029570948
-1.5891030086477116e-14 -0.1 30.64165900322274 -8.255786034499438
-1.570727292561944e-14 -0.1 32.68443627010426 -9.435184039427932
-1.5845545496471426e-14 -0.1 34.72721353698578 -10.614582044356425
-1.5845545496471426e-14 -0.1 36.76999080386729 -11.793980049284915
-1.5998017330151313e-14 -0.1 38.81276807074881 -12.973378054213406
-1.5908971179979787e-14 -0.1 40.855545337630325 -14.152776059141898
-1.5656006266068877e-14 -0.1 42.89832260451183 -15.332174064070388
-1.557045538445461e-14 -0.1 44.941099871393355 -16.51157206899888
-1.557045538445461e-14 -0.1 46.98387713827487 -17.69097007392737
-1.5223713264909628e-14 -0.1 49.02665440515639 -18.87036807885586
-1.541981796795202e-14 -0.1 51.0694316720379 -20.049766083784352
-1.498551030523616e-14 -0.1 53.112208938919416 -21.229164088712846
-1.500218005886525e-14 -0.1 55.154986205800945 -22.40856209364134
-1.4921837716547265e-14 -0.1 57.19776347268246 -23.58796009856983
-1.4813836609405193e-14 -0.1 59.24054073956397 -24.76735810349832
-1.4660596908314632e-14 -0.1 61.28331800644549 -25.94675610842681
-1.467466359753622e-14 -0.1 63.326095273327006 -27.126154113355305
-1.468451501704398e-14 -0.1 65.36887254020851 -28.305552118283796
-1.478669087328665e-14 -0.1 67.41164980709004 -29.484950123212286
-1.4882247306929242e-14 -0.1 10.213886334407581 5.896990024642457
-1.4957960946600965e-14 -0.1 12.256663601289098 4.717592019713965
-1.4903879883771585e-14 -0.1 14.299440868170613 3.538194014785474
-1.516384672841802e-14 -0.1 16.34221813505213 2.3587960098569822
-1.53516609591237e-14 -0.1 18.384995401933644 1.1793980049284911
-1.5454906698009224e-14 -0.1 20.427772668815162 0.0
-1.5632942305873895e-14 -0.1 22.470549935696678 -1.1793980049284922
-1.5668782969925725e-14 -0.1 24.513327202578196 -2.358796009856983
-1.5668782969925725e-14 -0.1 26.556104469459708 -3.5381940147854745
-1.590010596924335e-14 -0.1 28.598881736341227 -4.717592019713965
-1.578687180051025e-14 -0.1 30.641659003222742 -5.896990024642457
-1.5643230986877948e-14 -0.1 32.68443627010426 -7.076388029570948
-1.5671878056293326e-14 -0.1 34.72721353698578 -8.25578603449944
-1.6059862485073098e-14 -0.1 36.769990803867294 -9.435184039427932
-1.5863737909075192e-14 -0.1 38.8127680707488 -10.614582044356425
-1.579047095490292e-14 -0.1 40.855545337630325 -11.793980049284915
-1.5686362744111097e-14 -0.1 42.89832260451184 -12.973378054213406
-1.5781399314080587e-14 -0.1 44.94109987139335 -14.152776059141898
-1.5622528329326462e-14 -0.1 46.98387713827487 -15.332174064070388
-1.5622528329326462e-14 -0.1 49.026654405156386 -16.51157206899888
-1.5123753108175523e-14 -0.1 51.0694316720379 -17.69097007392737
-1.5314379675863558e-14 -0.1 53.112208938919416 -18.87036807885586
-1.5223515432987792e-14 -0.1 55.15498620580093 -20.049766083784352
-1.5223515432987792e-14 -0.1 57.19776347268246 -21.22916408871285
-1.5044242726142315e-14 -0.1 59.24054073956397 -22.40856209364134
-1.4895578278421943e-14 -0.1 61.283318006445484 -23.58796009856983
-1.4863221703164645e-14 -0.1 63.326095273327006 -24.76735810349832
-1.4874745036507806e-14 -0.1 65.36887254020851 -25.94675610842681
-1.4735291534540143e-14 -0.1 67.41164980709003 -27.126154113355305
-1.482865457529117e-14 -0.1 69.45442707397156 -28.305552118283796
-1.482865457529117e-14 -0.1 12.256663601289098 7.076388029570949
-1.5074517552359005e-14 -0.1 14.299440868170615 5.896990024642458
-1.5074517552359005e-14 -0.1 16.34221813505213 4.717592019713966
-1.5331576447981953e-14 -0.1 18.384995401933647 3.5381940147854745
-1.5027437045950776e-14 -0.1 20.427772668815162 2.358796009856983
-1.5332060083125323e-14 -0.1 22.470549935696678 1.1793980049284922
-1.5332060083125323e-14 -0.1 24.513327202578196 0.0
-1.5332060083125323e-14 -0.1 26.556104469459708 -1.1793980049284911
-1.5938745500285187e-14 -0.1 28.59888173634123 -2.3587960098569822
-1.591560350354208e-14 -0.1 30.641659003222742 -3.5381940147854736
-1.6042510233994698e-14 -0.1 32.68443627010426 -4.7175920197139645
-1.5916892373588177e-14 -0.1 34.72721353698577 -5.896990024642456
-1.566506925380583e-14 -0.1 36.769990803867294 -7.076388029570949
-1.5712302742620686e-14 -0.1 38.81276807074881 -8.25578603449944
-1.599743097943059e-14 -0.1 40.855545337630325 -9.43518403942793
-1.5584182522882933e-14 -0.1 42.89832260451184 -10.614582044356423
-1.5584182522882933e-14 -0.1 44.941099871393355 -11.793980049284913
-1.573894406557694e-14 -0.1 46.98387713827487 -12.973378054213404
-1.54906761016248e-14 -0.1 49.02665440515639 -14.152776059141896
-1.5442607689953947e-14 -0.1 51.069431672037894 -15.332174064070387
-1.5261069663747477e-14 -0.1 53.112208938919416 -16.511572068998877
-1.5355201643244717e-14 -0.1 55.15498620580094 -17.690970073927367
-1.507164609278835e-14 -0.1 57.19776347268244 -18.870368078855858
-1.5035843109877948e-14 -0.1 59.240540739563976 -20.049766083784352
-1.4767046625727472e-14 -0.1 61.283318006445484 -21.22916408871285
-1.4764513378932696e-14 -0.1 63.326095273327006 -22.408562093641336
-1.4764513378932696e-14 -0.1 65.36887254020853 -23.58796009856983
-1.48090923446107e-14 -0.1 67.41164980709003 -24.767358103498317
-1.4754808079247924e-14 -0.1 69.45442707397156 -25.94675610842681
-1.4754808079247924e-14 -0.1 71.49720434085307 -27.1261541133553
-1.4754808079247924e-14 -0.1 14.299440868170613 8.25578603449944
-1.52834584073661e-14 -0.1 16.34221813505213 7.076388029570949
-1.482694482633717e-14 -0.1 18.384995401933644 5.896990024642458
-1.482694482633717e-14 -0.1 20.427772668815162 4.717592019713965
-1.5608472178607698e-14 -0.1 22.470549935696678 3.5381940147854745
-1.5743705816952273e-14 -0.1 24.513327202578196 2.358796009856983
-1.5679533087946e-14 -0.1 26.556104469459708 1.1793980049284911
-1.5849065532005685e-14 -0.1 28.598881736341227 0.0
-1.594043334666201e-14 -0.1 30.641659003222742 -1.1793980049284911
-1.605340136570798e-14 -0.1 32.68443627010426 -2.3587960098569822
-1.6155861285175512e-14 -0.1 34.72721353698578 -3.5381940147854736
-1.6166010249957628e-14 -0.1 36.76999080386729 -4.7175920197139645
-1.6090453531933592e-14 -0.1 38.81276807074881 -5.896990024642458
-1.606386819733044e-14 -0.1 40.855545337630325 -7.076388029570949
-1.5953098171643333e-14 -0.1 42.89832260451183 -8.25578603449944
-1.5799587345149206e-14 -0.1 44.941099871393355 -9.43518403942793
-1.5863194851069193e-14 -0.1 46.98387713827487 -10.614582044356423
-1.5448254169399926e-14 -0.1 49.026654405156386 -11.793980049284913
-1.5549004388417556e-14 -0.1 51.0694316720379 -12.973378054213404
-1.5549004388417556e-14 -0.1 53.112208938919416 -14.152776059141896
-1.5470218484803823e-14 -0.1 55.15498620580094 -15.332174064070387
-1.51791454075901e-14 -0.1 57.19776347268245 -16.511572068998877
-1.5336151800855828e-14 -0.1 59.24054073956396 -17.690970073927367
-1.4839069705911534e-14 -0.1 61.28331800644549 -18.870368078855865
-1.5165042389423716e-14 -0.1 63.326095273327006 -20.049766083784352
-1.500369048841637e-14 -0.1 65.36887254020851 -21.22916408871285
-1.500369048841637e-14 -0.1 67.41164980709004 -22.408562093641336
-1.5125487649157844e-14 -0.1 69.45442707397156 -23.58796009856983
-1.5143305291801445e-14 -0.1 71.49720434085306 -24.767358103498317
-1.5106494305328457e-14 -0.1 73.53998160773457 -25.94675610842681
-1.5362421016129602e-14 -0.1 16.34221813505213 9.43518403942793
-1.5455072231620112e-14 -0.1 18.384995401933644 8.25578603449944
-1.561739101602143e-14 -0.1 20.427772668815162 7.076388029570949
-1.5639264482430127e-14 -0.1 22.470549935696678 5.896990024642457
-1.564856255056247e-14 -0.1 24.513327202578196 4.717592019713965
-1.5796609868007027e-14 -0.1 26.556104469459708 3.5381940147854745
-1.589688552758295e-14 -0.1 28.59888173634123 2.3587960098569822
-1.5775776041858913e-14 -0.1 30.641659003222742 1.1793980049284911
-1.6043783963981565e-14 -0.1 32.68443627010426 0.0
-1.608449939608783e-14 -0.1 34.72721353698578 -1.1793980049284911
-1.5517241577776006e-14 -0.1 36.76999080386729 -2.3587960098569822
-1.6084457210204678e-14 -0.1 38.8127680707488 -3.5381940147854736
-1.614806425077728e-14 -0.1 40.855545337630325 -4.717592019713966
-1.6152953862565427e-14 -0.1 42.89832260451184 -5.896990024642458
-1.6061858294915962e-14 -0.1 44.941099871393355 -7.076388029570949
-1.5943310956314123e-14 -0.1 46.98387713827487 -8.25578603449944
-1.5916520238689483e-14 -0.1 49.02665440515639 -9.43518403942793
-1.5748898751019764e-14 -0.1 51.0694316720379 -10.614582044356423
-1.56602333441163e-14 -0.1 53.112208938919416 -11.793980049284913
-1.5628098493056163e-14 -0.1 55.15498620580093 -12.973378054213404
-1.54601190060388e-14 -0.1 57.19776347268245 -14.152776059141896
-1.5139855035185042e-14 -0.1 59.24054073956396 -15.332174064070387
-1.534597380234635e-14 -0.1 61.28331800644548 -16.511572068998877
-1.534597380234635e-14 -0.1 63.326095273327006 -17.69097007392737
-1.5058063261319357e-14 -0.1 65.36887254020851 -18.870368078855865
-1.5058063261319357e-14 -0.1 67.41164980709003 -20.049766083784352
-1.493639842903755e-14 -0.1 69.45442707397156 -21.22916408871285
-1.525421434494051e-14 -0.1 71.49720434085307 -22.408562093641336
-1.5221400184374588e-14 -0.1 73.53998160773457 -23.58796009856983
-1.5229249076608508e-14 -0.1 75.5827588746161 -24.767358103498317
-1.547291921904225e-14 -0.1 18.384995401933644 10.614582044356423
-1.5575843158918177e-14 -0.1 20.427772668815162 9.43518403942793
-1.5575843158918177e-14 -0.1 22.470549935696678 8.25578603449944
-1.564374115120407e-14 -0.1 24.513327202578196 7.076388029570948
-1.5685812514076264e-14 -0.1 26.556104469459708 5.896990024642457
-1.5813183153923265e-14 -0.1 28.598881736341227 4.717592019713965
-1.5813183153923265e-14 -0.1 30.641659003222742 3.5381940147854736
-1.585800590916524e-14 -0.1 32.68443627010426 2.3587960098569822
-1.6082734895952202e-14 -0.1 34.72721353698578 1.1793980049284911
-1.6082734895952202e-14 -0.1 36.76999080386729 0.0
-1.5980584468291424e-14 -0.1 38.8127680707488 -1.1793980049284911
-1.6223871247124064e-14 -0.1 40.855545337630325 -2.3587960098569822
-1.5986078034295667e-14 -0.1 42.89832260451184 -3.5381940147854753
-1.600293281058387e-14 -0.1 44.941099871393355 -4.717592019713966
-1.550185787888388e-14 -0.1 46.98387713827487 -5.896990024642458
-1.602204684421648e-14 -0.1 49.02665440515639 -7.076388029570949
-1.598435795425081e-14 -0.1 51.0694316720379 -8.25578603449944
-1.5713570553399595e-14 -0.1 53.112208938919416 -9.43518403942793
-1.573183151689062e-14 -0.1 55.15498620580094 -10.614582044356423
-1.5668871869732952e-14 -0.1 57.19776347268244 -11.793980049284913
-1.547773838906439e-14 -0.1 59.24054073956396 -12.973378054213404
-1.5498964163735648e-14 -0.1 61.283318006445484 -14.152776059141896
-1.5498964163735648e-14 -0.1 63.32609527332699 -15.332174064070387
-1.536230188015509e-14 -0.1 65.36887254020853 -16.51157206899888
-1.5278688034932627e-14 -0.1 67.41164980709003 -17.69097007392737
-1.5338956631888815e-14 -0.1 69.45442707397156 -18.870368078855865
-1.535137693308786e-14 -0.1 71.49720434085307 -20.049766083784352
-1.529303908915589e-14 -0.1 73.53998160773457 -21.22916408871285
-1.5215114366759607e-14 -0.1 75.5827588746161 -22.408562093641336
-1.5436547632855828e-14 -0.1 77.62553614149762 -23.58796009856983
-1.532758442323299e-14 -0.1 20.427772668815162 11.793980049284913
-1.567265740775023e-14 -0.1 22.470549935696678 10.614582044356423
-1.567265740775023e-14 -0.1 24.513327202578196 9.43518403942793
-1.5784565506204658e-14 -0.1 26.556104469459708 8.255786034499438
-1.5784565506204658e-14 -0.1 28.598881736341227 7.076388029570948
-1.6044603040144672e-14 -0.1 30.641659003222742 5.896990024642457
-1.6044603040144672e-14 -0.1 32.68443627010426 4.7175920197139645
-1.605372372296448e-14 -0.1 34.72721353698578 3.5381940147854736
-1.605372372296448e-14 -0.1 36.76999080386729 2.3587960098569822
-1.605372372296448e-14 -0.1 38.8127680707488 1.1793980049284911
-1.617491576463597e-14 -0.1 40.855545337630325 0.0
-1.600065055196032e-14 -0.1 42.89832260451183 -1.1793980049284911
-1.600065055196032e-14 -0.1 44.941099871393355 -2.3587960098569845
-1.6030248865323743e-14 -0.1 46.98387713827487 -3.5381940147854753
-1.59784885485437e-14 -0.1 49.02665440515639 -4.717592019713966
-1.5855011641722497e-14 -0.1 51.0694316720379 -5.896990024642458
-1.5784576854211856e-14 -0.1 53.112208938919416 -7.076388029570949
-1.574798834815572e-14 -0.1 55.15498620580094 -8.25578603449944
-1.544447509210706e-14 -0.1 57.19776347268245 -9.43518403942793
-1.5705858243882756e-14 -0.1 59.24054073956396 -10.614582044356423
-1.5705858243882756e-14 -0.1 61.283318006445484 -11.793980049284913
-1.5705858243882756e-14 -0.1 63.326095273327 -12.973378054213404
-1.5705858243882756e-14 -0.1 65.36887254020851 -14.152776059141896
-1.5305016813169702e-14 -0.1 67.41164980709004 -15.33217406407039
-1.5412777056661493e-14 -0.1 69.45442707397156 -16.51157206899888
-1.5412777056661493e-14 -0.1 71.49720434085306 -17.69097007392737
-1.5416577185099635e-14 -0.1 73.53998160773459 -18.870368078855865
-1.5462848525521357e-14 -0.1 75.5827588746161 -20.049766083784352
-1.5462848525521357e-14 -0.1 77.6255361414976 -21.22916408871285
-1.5536137043062605e-14 -0.1 79.66831340837913 -22.408562093641336
-1.566442988797049e-14 -0.1 22.470549935696674 12.973378054213404
-1.582470530128998e-14 -0.1 24.513327202578193 11.793980049284913
-1.579218125127059e-14 -0.1 26.556104469459708 10.614582044356423
-1.5926140140441994e-14 -0.1 28.59888173634122 9.435184039427929
-1.5926140140441994e-14 -0.1 30.64165900322274 8.255786034499438
-1.6066843423130422e-14 -0.1 32.68443627010426 7.076388029570948
-1.6066843423130422e-14 -0.1 34.72721353698577 5.896990024642456
-1.6175422851791247e-14 -0.1 36.76999080386729 4.7175920197139645
-1.6046263652624812e-14 -0.1 38.8127680707488 3.5381940147854736
-1.592488641156102e-14 -0.1 40.855545337630325 2.3587960098569822
-1.5999929935664292e-14 -0.1 42.89832260451183 1.1793980049284911
-1.6027539599295087e-14 -0.1 44.94109987139335 0.0
-1.6027539599295087e-14 -0.1 46.98387713827487 -1.1793980049284931
-1.6111147609232322e-14 -0.1 49.02665440515639 -2.3587960098569845
-1.6111147609232322e-14 -0.1 51.069431672037894 -3.5381940147854753
-1.6004923910426474e-14 -0.1 53.112208938919416 -4.717592019713966
-1.5436848976870643e-14 -0.1 55.15498620580094 -5.896990024642458
-1.5436848976870643e-14 -0.1 57.19776347268244 -7.076388029570949
-1.580892248493665e-14 -0.1 59.24054073956396 -8.25578603449944
-1.5764373158428175e-14 -0.1 61.28331800644548 -9.43518403942793
-1.5707838812079276e-14 -0.1 63.326095273327 -10.614582044356423
-1.5297019857399374e-14 -0.1 65.36887254020851 -11.793980049284913
-1.5585065437662433e-14 -0.1 67.41164980709003 -12.973378054213404
-1.5063023010942797e-14 -0.1 69.45442707397156 -14.1527760591419
-1.5486766878499846e-14 -0.1 71.49720434085306 -15.33217406407039
-1.554191306872435e-14 -0.1 73.53998160773457 -16.51157206899888
-1.547648922832106e-14 -0.1 75.5827588746161 -17.69097007392737
-1.547648922832106e-14 -0.1 77.6255361414976 -18.870368078855865
-1.552133940937756e-14 -0.1 79.66831340837912 -20.049766083784352
-1.5284178552421607e-14 -0.1 81.71109067526065 -21.22916408871285
-1.5653724653468695e-14 -0.1 24.513327202578196 14.152776059141898
-1.5981238526285956e-14 -0.1 26.55610446945971 12.973378054213406
-1.5981238526285956e-14 -0.1 28.59888173634123 11.793980049284915
-1.5977115205093107e-14 -0.1 30.641659003222742 10.614582044356425
-1.5977115205093107e-14 -0.1 32.68443627010426 9.435184039427932
-1.5866105129752836e-14 -0.1 34.72721353698578 8.25578603449944
-1.602841524078739e-14 -0.1 36.769990803867294 7.076388029570949
-1.5915382985852248e-14 -0.1 38.81276807074881 5.896990024642458
-1.6159804862197714e-14 -0.1 40.855545337630325 4.717592019713966
-1.6159804862197714e-14 -0.1 42.89832260451184 3.5381940147854753
-1.6159804862197714e-14 -0.1 44.941099871393355 2.3587960098569845
-1.5686935744790074e-14 -0.1 46.98387713827487 1.1793980049284931
-1.6102445927956158e-14 -0.1 49.02665440515639 0.0
-1.6025382613891424e-14 -0.1 51.06943167203791 -1.1793980049284911
-1.6019341835597395e-14 -0.1 53.112208938919416 -2.3587960098569822
-1.5961709883240865e-14 -0.1 55.15498620580094 -3.5381940147854736
-1.5961709883240865e-14 -0.1 57.19776347268246 -4.7175920197139645
-1.52529169580374e-14 -0.1 59.24054073956396 -5.896990024642456
-1.540837864523883e-14 -0.1 61.283318006445484 -7.076388029570947
-1.5742326309767955e-14 -0.1 63.326095273327 -8.255786034499438
-1.5742326309767955e-14 -0.1 65.36887254020851 -9.435184039427929
-1.5641043901244676e-14 -0.1 67.41164980709003 -10.61458204435642
-1.5570304419407224e-14 -0.1 69.45442707397154 -11.793980049284912
-1.5570304419407224e-14 -0.1 71.49720434085307 -12.973378054213406
-1.570535006023437e-14 -0.1 73.53998160773459 -14.152776059141898
-1.5691411064832715e-14 -0.1 75.5827588746161 -15.332174064070388
-1.5706389788532973e-14 -0.1 77.62553614149762 -16.51157206899888
-1.5685340623772286e-14 -0.1 79.66831340837913 -17.69097007392737
-1.5672103381442092e-14 -0.1 81.71109067526065 -18.87036807885586
-1.5746714686203918e-14 -0.1 83.75386794214216 -20.049766083784352
-1.588631136370847e-14 -0.1 26.55610446945971 15.332174064070388
-1.588631136370847e-14 -0.1 28.59888173634123 14.152776059141898
-1.5773049208447178e-14 -0.1 30.641659003222745 12.973378054213406
-1.595511564599166e-14 -0.1 32.684436270104264 11.793980049284915
-1.6033082702056175e-14 -0.1 34.72721353698578 10.614582044356425
-1.6110579812020757e-14 -0.1 36.769990803867294 9.435184039427932
-1.6084802804339794e-14 -0.1 38.81276807074881 8.25578603449944
-1.573246681202818e-14 -0.1 40.855545337630325 7.076388029570949
-1.601661590790875e-14 -0.1 42.89832260451184 5.896990024642458
-1.5237348434595714e-14 -0.1 44.941099871393355 4.717592019713966
-1.601357227224367e-14 -0.1 46.98387713827487 3.5381940147854753
-1.601357227224367e-14 -0.1 49.02665440515639 2.3587960098569845
-1.601357227224367e-14 -0.1 51.06943167203791 1.1793980049284911
-1.6046960324072207e-14 -0.1 53.11220893891942 0.0
-1.5898446279454502e-14 -0.1 55.15498620580094 -1.1793980049284911
