idx I Vapp Center(x) Center(y)
0 -1.628904495557023e-15 0.0 0.0 0.0
1 -1.6499512144537922e-15 0.0 3.316053456801762 -1.9145243559316862
2 -1.5881235646531745e-15 0.0 6.632106913603524 -3.8290487118633725
3 -1.6438993077438512e-15 0.0 9.948160370405285 -5.743573067795059
4 -1.6491272470830751e-15 0.0 13.264213827207048 -7.658097423726745
5 -1.6412411755487287e-15 0.0 16.58026728400881 -9.572621779658432
6 -1.651325285631026e-15 0.0 19.89632074081057 -11.487146135590118
7 -1.6462467200454032e-15 0.0 23.212374197612334 -13.401670491521806
8 -1.6415341222209104e-15 0.0 26.528427654414095 -15.31619484745349
9 -1.6545940792080702e-15 0.0 29.84448111121586 -17.230719203385178
10 -1.6429285176586485e-15 0.0 33.16053456801762 -19.145243559316864
11 -1.6594920996533847e-15 0.0 36.47658802481938 -21.05976791524855
12 -1.6430834352626112e-15 0.0 39.79264148162114 -22.974292271180236
13 -1.6689387165700315e-15 0.0 43.1086949384229 -24.88881662711192
14 -1.6644735254610539e-15 0.0 46.42474839522467 -26.80334098304361
15 -1.6761744753984153e-15 0.0 49.74080185202642 -28.717865338975294
16 -1.684777615511334e-15 0.0 53.05685530882819 -30.63238969490698
17 -1.6823816011229146e-15 0.0 56.37290876562995 -32.546914050838666
18 -1.6494319341332281e-15 0.0 59.68896222243172 -34.461438406770355
19 -1.6862860866720459e-15 0.0 63.00501567923347 -36.37596276270204
20 -1.6424189960123487e-15 0.0 66.32106913603523 -38.29048711863373
21 -1.7019768377349069e-15 0.0 69.637122592837 -40.20501147456541
22 -1.6874775151069731e-15 0.0 72.95317604963876 -42.1195358304971
23 -1.7179639839962144e-15 0.0 76.26922950644052 -44.03406018642879
24 -1.7193923508589978e-15 0.0 79.58528296324228 -45.94858454236047
25 -1.7184396434627888e-15 0.0 82.90133642004405 -47.86310889829216
26 -1.666706796106655e-15 0.0 86.2173898768458 -49.77763325422384
27 -1.7091269949426612e-15 0.0 89.53344333364757 -51.69215761015553
28 -1.7069931604825941e-15 0.0 92.84949679044934 -53.60668196608722
29 -1.6323294820495114e-15 0.0 96.16555024725109 -55.5212063220189
