idx I Vapp Center(x) Center(y)
0 -3.1874419975922273e-15 0.0 0.0 0.0
1 -3.222345979009794e-15 0.0 0.8512112141366533 -0.491447023619025
2 -3.217912348715575e-15 0.0 1.7024224282733067 -0.98289404723805
3 -3.232010581941334e-15 0.0 2.55363364240996 -1.474341070857075
4 -3.03377129555413e-15 0.0 3.4048448565466134 -1.9657880944761
5 -3.234832287828239e-15 0.0 4.256056070683266 -2.457235118095125
6 -3.1728965876390704e-15 0.0 5.10726728481992 -2.94868214171415
7 -3.2250483151599515e-15 0.0 5.958478498956574 -3.4401291653331754
8 -3.0797314272392773e-15 0.0 6.809689713093227 -3.9315761889522
9 -3.1531764302414608e-15 0.0 7.66090092722988 -4.423023212571225
10 -3.226698995655936e-15 0.0 8.512112141366533 -4.91447023619025
11 -3.2248280875761838e-15 0.0 9.363323355503185 -5.405917259809275
12 -3.16186537518688e-15 0.0 10.21453456963984 -5.8973642834283
13 -3.213339452183891e-15 0.0 11.065745783776492 -6.388811307047325
14 -3.176929070980064e-15 0.0 11.916956997913148 -6.880258330666351
15 -3.090924760521708e-15 0.0 12.7681682120498 -7.371705354285375
16 -3.1797199051858603e-15 0.0 13.619379426186454 -7.8631523779044
17 -3.2180197015536397e-15 0.0 14.470590640323106 -8.354599401523425
18 -3.2007662007108225e-15 0.0 15.32180185445976 -8.84604642514245
19 -3.215242482641573e-15 0.0 16.17301306859641 -9.337493448761474
20 -3.21458004520935e-15 0.0 17.024224282733066 -9.8289404723805
21 -3.193069780384866e-15 0.0 17.87543549686972 -10.320387495999524
22 -3.139017926758218e-15 0.0 18.72664671100637 -10.81183451961855
23 -3.1538869973985582e-15 0.0 19.57785792514303 -11.303281543237576
24 -3.1205811923468305e-15 0.0 20.42906913927968 -11.7947285668566
25 -3.145690150781259e-15 0.0 21.280280353416334 -12.286175590475626
26 -3.1986198814625228e-15 0.0 22.131491567552985 -12.77762261409465
27 -3.160712421610313e-15 0.0 22.98270278168964 -13.269069637713676
