idx I Vapp Center(x) Center(y)
0 -6.076442187249318e-14 -0.1 0.0 0.0
1 -6.08529124621974e-14 -0.1 2.042777266881516 -1.1793980049284913
2 -6.018477789151115e-14 -0.1 4.085554533763032 -2.3587960098569827
3 -5.984183055388467e-14 -0.1 6.128331800644549 -3.5381940147854745
4 -6.022368645323832e-14 -0.1 8.171109067526064 -4.717592019713965
5 -6.056927617290169e-14 -0.1 10.213886334407581 -5.896990024642457
6 -6.056927617290169e-14 -0.1 12.256663601289098 -7.076388029570949
7 -5.844189445448041e-14 -0.1 14.299440868170613 -8.25578603449944
8 -6.00261741898509e-14 -0.1 16.34221813505213 -9.43518403942793
9 -6.095869870919281e-14 -0.1 18.384995401933644 -10.614582044356423
10 -6.02458818441679e-14 -0.1 20.427772668815162 -11.793980049284913
11 -5.814917258201696e-14 -0.1 22.470549935696674 -12.973378054213404
12 -6.011016257937496e-14 -0.1 24.513327202578196 -14.152776059141898
13 -6.074759283547972e-14 -0.1 26.55610446945971 -15.332174064070388
14 -6.053529372737549e-14 -0.1 28.598881736341227 -16.51157206899888
15 -5.983911088938137e-14 -0.1 30.641659003222742 -17.69097007392737
16 -6.110003391199128e-14 -0.1 32.68443627010426 -18.87036807885586
17 -6.096553379185887e-14 -0.1 34.72721353698577 -20.049766083784352
18 -5.755317461866665e-14 -0.1 36.76999080386729 -21.229164088712846
19 -6.077692657078789e-14 -0.1 38.8127680707488 -22.408562093641336
20 -5.944972324968086e-14 -0.1 40.855545337630325 -23.587960098569827
21 -5.848609757775884e-14 -0.1 42.89832260451183 -24.767358103498317
22 -6.017467370110822e-14 -0.1 44.94109987139335 -25.946756108426808
23 -6.120555974145181e-14 -0.1 46.98387713827488 -27.126154113355305
24 -5.841548078411158e-14 -0.1 49.02665440515639 -28.305552118283796
25 -6.089691506495995e-14 -0.1 51.0694316720379 -29.484950123212286
26 -5.618025911028718e-14 -0.1 53.11220893891942 -30.664348128140777
27 -5.352832859318683e-14 -0.1 55.15498620580094 -31.843746133069267
28 -6.061400706384458e-14 -0.1 57.19776347268245 -33.02314413799776
29 -5.981528972496751e-14 -0.1 59.24054073956397 -34.20254214292625
30 -6.011607500567325e-14 -0.1 2.042777266881516 1.1793980049284913
