idx I Vapp Center(x) Center(y)
0 -1.326631712792613e-12 -0.5 0.0 0.0
1 -1.3273408340361482e-12 -0.5 2.3212556009506455 -1.3401775460667817
2 -1.3261858984484518e-12 -0.5 4.642511201901291 -2.6803550921335635
3 -1.326636884895584e-12 -0.5 6.963766802851937 -4.020532638200345
4 -1.327678981955727e-12 -0.5 9.285022403802582 -5.360710184267127
5 -1.3257114712724027e-12 -0.5 11.606278004753227 -6.700887730333909
6 -1.3257694263524912e-12 -0.5 13.927533605703873 -8.04106527640069
7 -1.3284380207883388e-12 -0.5 16.24878920665452 -9.381242822467472
8 -1.3282038896593313e-12 -0.5 18.570044807605164 -10.721420368534254
9 -1.327240245711402e-12 -0.5 20.89130040855581 -12.061597914601036
10 -1.3292130689388958e-12 -0.5 23.212556009506454 -13.401775460667817
11 -1.327716328386614e-12 -0.5 25.533811610457096 -14.7419530067346
12 -1.3275278112644727e-12 -0.5 27.855067211407746 -16.08213055280138
13 -1.3278783831863768e-12 -0.5 30.17632281235839 -17.42230809886816
14 -1.3280365426581962e-12 -0.5 32.49757841330904 -18.762485644934944
15 -1.3272409116804648e-12 -0.5 34.81883401425968 -20.102663191001724
16 -1.328447636967287e-12 -0.5 37.14008961521033 -21.442840737068508
17 -1.3282456591073173e-12 -0.5 39.46134521616097 -22.78301828313529
18 -1.3268624136375965e-12 -0.5 41.78260081711162 -24.12319582920207
19 -1.3271995554721836e-12 -0.5 44.103856418062264 -25.46337337526885
20 -1.3258285875631687e-12 -0.5 46.42511201901291 -26.803550921335635
21 -1.3295332548699287e-12 -0.5 48.74636761996356 -28.14372846740242
22 -1.3309333273029514e-12 -0.5 51.06762322091419 -29.4839060134692
23 -1.3250309309573162e-12 -0.5 53.38887882186485 -30.824083559535982
24 -1.3280963292826071e-12 -0.5 55.71013442281549 -32.16426110560276
25 -1.3396337171844015e-12 -0.5 58.031390023766136 -33.504438651669545
26 -1.3319479270099707e-12 -0.5 60.35264562471678 -34.84461619773632
27 -1.3272511179677255e-12 -0.5 62.67390122566742 -36.184793743803105
28 -1.3276668249955266e-12 -0.5 64.99515682661809 -37.52497128986989
29 -1.3278186772828365e-12 -0.5 67.31641242756871 -38.865148835936665
30 -1.327938974172959e-12 -0.5 69.63766802851936 -40.20532638200345
31 -1.3271342761097915e-12 -0.5 71.95892362947001 -41.54550392807024
32 -1.3265618383051739e-12 -0.5 74.28017923042066 -42.885681474137016
33 -1.3272543178273621e-12 -0.5 76.60143483137131 -44.2258590202038
34 -1.3257745092725447e-12 -0.5 78.92269043232194 -45.56603656627058
35 -1.327853068420721e-12 -0.5 81.24394603327258 -46.90621411233736
36 -1.3273406514982956e-12 -0.5 83.56520163422324 -48.24639165840414
37 -1.3276308482735316e-12 -0.5 85.88645723517389 -49.586569204470926
38 -1.3217942428274547e-12 -0.5 88.20771283612453 -50.9267467505377
39 -1.3280393992516795e-12 -0.5 90.52896843707516 -52.266924296604486
40 -1.3274284876645145e-12 -0.5 92.85022403802581 -53.60710184267127
41 -1.3272307169897207e-12 -0.5 95.17147963897646 -54.947279388738046
42 -1.3273542761691443e-12 -0.5 97.49273523992711 -56.28745693480484
43 -1.3279281289137981e-12 -0.5 99.81399084087776 -57.62763448087162
44 -1.3268981115228891e-12 -0.5 102.13524644182839 -58.9678120269384
45 -1.3267484842889557e-12 -0.5 104.45650204277904 -60.30798957300518
46 -1.3271254647335367e-12 -0.5 106.7777576437297 -61.648167119071964
47 -1.3281911100223397e-12 -0.5 109.09901324468034 -62.98834466513874
48 -1.3263994935316263e-12 -0.5 2.3212556009506455 1.3401775460667817
49 -1.3276051893936088e-12 -0.5 4.642511201901291 0.0
50 -1.3282819798342761e-12 -0.5 6.963766802851937 -1.3401775460667817
51 -1.3276839666432939e-12 -0.5 9.285022403802582 -2.680355092133564
52 -1.3325816748084634e-12 -0.5 11.606278004753227 -4.020532638200345
53 -1.3271554177721992e-12 -0.5 13.927533605703873 -5.360710184267128
54 -1.3271554177721992e-12 -0.5 16.248789206654518 -6.700887730333909
55 -1.3266965160926108e-12 -0.5 18.570044807605164 -8.04106527640069
56 -1.3270133650396456e-12 -0.5 20.89130040855581 -9.38124282246747
57 -1.3292129470862097e-12 -0.5 23.212556009506457 -10.721420368534254
58 -1.3253703582433654e-12 -0.5 25.533811610457096 -12.061597914601036
59 -1.3108147872798836e-12 -0.5 27.855067211407746 -13.401775460667816
60 -1.3273509846367438e-12 -0.5 30.176322812358393 -14.7419530067346
61 -1.3266431309425732e-12 -0.5 32.497578413309036 -16.082130552801377
62 -1.3282522587234187e-12 -0.5 34.818834014259686 -17.422308098868164
63 -1.3289604732849825e-12 -0.5 37.14008961521033 -18.762485644934944
64 -1.3300687675213457e-12 -0.5 39.46134521616097 -20.102663191001724
65 -1.325841845577465e-12 -0.5 41.78260081711162 -21.44284073706851
66 -1.331690394036787e-12 -0.5 44.10385641806227 -22.78301828313529
67 -1.327952290091128e-12 -0.5 46.42511201901291 -24.12319582920207
68 -1.3273537635047394e-12 -0.5 48.74636761996356 -25.463373375268855
69 -1.3294634731385805e-12 -0.5 51.0676232209142 -26.803550921335635
70 -1.3235379775222319e-12 -0.5 53.38887882186484 -28.14372846740242
71 -1.3274936106552464e-12 -0.5 55.7101344228155 -29.483906013469202
72 -1.3275952888510612e-12 -0.5 58.031390023766136 -30.824083559535982
73 -1.3274803312333634e-12 -0.5 60.352645624716786 -32.16426110560276
74 -1.3271839146919434e-12 -0.5 62.67390122566742 -33.50443865166954
75 -1.3273742695356369e-12 -0.5 64.99515682661807 -34.84461619773632
76 -1.3282352481985744e-12 -0.5 67.31641242756872 -36.184793743803105
77 -1.3303341415903886e-12 -0.5 69.63766802851936 -37.52497128986988
78 -1.325414015746357e-12 -0.5 71.95892362947001 -38.865148835936665
79 -1.3286590315874832e-12 -0.5 74.28017923042066 -40.20532638200345
80 -1.3292787463319232e-12 -0.5 76.60143483137131 -41.54550392807023
81 -1.3274347400822467e-12 -0.5 78.92269043232194 -42.885681474137016
82 -1.3273684078971185e-12 -0.5 81.2439460332726 -44.2258590202038
83 -1.3283011971059828e-12 -0.5 83.56520163422323 -45.566036566270576
84 -1.327242961198173e-12 -0.5 85.88645723517389 -46.90621411233736
85 -1.327241776378128e-12 -0.5 88.20771283612454 -48.24639165840414
86 -1.3308022653769873e-12 -0.5 90.52896843707516 -49.58656920447092
87 -1.3266837922940988e-12 -0.5 92.85022403802581 -50.9267467505377
88 -1.3286900849148153e-12 -0.5 95.17147963897646 -52.266924296604486
89 -1.3285769280084985e-12 -0.5 97.49273523992711 -53.60710184267126
90 -1.323559488822568e-12 -0.5 99.81399084087776 -54.947279388738046
91 -1.3284678730253687e-12 -0.5 102.1352464418284 -56.28745693480484
92 -1.325442516861935e-12 -0.5 104.45650204277904 -57.62763448087161
93 -1.3276059233657265e-12 -0.5 106.77775764372969 -58.9678120269384
94 -1.3271850225925588e-12 -0.5 109.09901324468035 -60.30798957300518
95 -1.3270738932104197e-12 -0.5 111.42026884563099 -61.64816711907196
96 -1.3257689629816618e-12 -0.5 4.642511201901291 2.6803550921335635
97 -1.32726651484364e-12 -0.5 6.963766802851937 1.3401775460667817
98 -1.3272808492829807e-12 -0.5 9.285022403802582 0.0
99 -1.3286536669889081e-12 -0.5 11.606278004753227 -1.340177546066782
100 -1.324488241788635e-12 -0.5 13.927533605703873 -2.6803550921335635
101 -1.3251559610806357e-12 -0.5 16.248789206654518 -4.020532638200345
102 -1.3291630447679858e-12 -0.5 18.570044807605164 -5.360710184267128
103 -1.3276824624376216e-12 -0.5 20.89130040855581 -6.70088773033391
104 -1.326854037323707e-12 -0.5 23.212556009506454 -8.04106527640069
105 -1.3272030004439098e-12 -0.5 25.5338116104571 -9.381242822467472
106 -1.3281615462238169e-12 -0.5 27.855067211407746 -10.721420368534256
107 -1.3280273065456898e-12 -0.5 30.17632281235839 -12.061597914601036
108 -1.3274224852743012e-12 -0.5 32.497578413309036 -13.401775460667817
109 -1.3246815577724482e-12 -0.5 34.81883401425968 -14.7419530067346
110 -1.329043093005272e-12 -0.5 37.14008961521033 -16.08213055280138
111 -1.3292463732275443e-12 -0.5 39.46134521616097 -17.42230809886816
112 -1.3270910250765842e-12 -0.5 41.78260081711162 -18.76248564493494
113 -1.327413630465324e-12 -0.5 44.10385641806227 -20.102663191001724
114 -1.3291715867638153e-12 -0.5 46.425112019012914 -21.442840737068508
115 -1.3273137427226957e-12 -0.5 48.74636761996355 -22.783018283135288
116 -1.3281396802451378e-12 -0.5 51.06762322091419 -24.12319582920207
117 -1.3310206617723526e-12 -0.5 53.38887882186484 -25.46337337526885
118 -1.3287755591522466e-12 -0.5 55.71013442281549 -26.80355092133563
119 -1.32779671006286e-12 -0.5 58.031390023766136 -28.14372846740242
120 -1.3287095089626304e-12 -0.5 60.352645624716786 -29.4839060134692
121 -1.3266981267212505e-12 -0.5 62.67390122566743 -30.824083559535982
122 -1.3251233624272865e-12 -0.5 64.99515682661807 -32.164261105602755
123 -1.3270161779623302e-12 -0.5 67.31641242756871 -33.504438651669545
124 -1.3256609597583979e-12 -0.5 69.63766802851937 -34.84461619773633
125 -1.3270023923777935e-12 -0.5 71.95892362947001 -36.184793743803105
126 -1.329576031647604e-12 -0.5 74.28017923042066 -37.52497128986989
127 -1.3280050162712358e-12 -0.5 76.60143483137131 -38.86514883593667
128 -1.3272874907128673e-12 -0.5 78.92269043232194 -40.20532638200345
129 -1.3305391807940256e-12 -0.5 81.2439460332726 -41.54550392807024
130 -1.327266599437963e-12 -0.5 83.56520163422324 -42.88568147413702
