idx I Vapp Center(x) Center(y)
0 -4.520158368105426e-16 0.0 0.0 0.0
1 -4.82203795004219e-16 0.0 0.5552234412021141 -0.32055840323843093
2 -4.792643931119273e-16 0.0 1.1104468824042282 -0.6411168064768619
3 -4.816959423702252e-16 0.0 1.6656703236063424 -0.9616752097152929
4 -4.578204263071794e-16 0.0 2.2208937648084563 -1.2822336129537237
5 -4.810970900082258e-16 0.0 2.7761172060105705 -1.6027920161921547
6 -4.813380062365939e-16 0.0 3.3313406472126847 -1.9233504194305857
7 -4.662986220479878e-16 0.0 3.8865640884147994 -2.2439088226690167
8 -4.8324863186317e-16 0.0 4.441787529616913 -2.5644672259074475
9 -4.841496637849853e-16 0.0 4.997010970819027 -2.8850256291458787
10 -4.829000513062022e-16 0.0 5.552234412021141 -3.2055840323843094
11 -4.421009303332253e-16 0.0 6.107457853223255 -3.52614243562274
12 -4.788534891707476e-16 0.0 6.6626812944253695 -3.8467008388611714
13 -4.764863625706676e-16 0.0 7.217904735627483 -4.167259242099602
14 -4.799287533943302e-16 0.0 7.773128176829599 -4.487817645338033
15 -4.79919869890842e-16 0.0 8.32835161803171 -4.808376048576465
16 -4.772749712976155e-16 0.0 8.883575059233825 -5.128934451814895
17 -4.823319580634643e-16 0.0 9.43879850043594 -5.449492855053326
18 -4.83515609353109e-16 0.0 9.994021941638055 -5.770051258291757
19 -4.82557976902972e-16 0.0 10.549245382840168 -6.090609661530188
20 -4.674445378393801e-16 0.0 11.104468824042282 -6.411168064768619
21 -4.841895757098781e-16 0.0 11.659692265244397 -6.73172646800705
22 -4.83622863952538e-16 0.0 12.21491570644651 -7.05228487124548
23 -4.783079170324473e-16 0.0 12.770139147648626 -7.3728432744839125
24 -4.619815914293088e-16 0.0 13.325362588850739 -7.693401677722343
25 -4.759586277533811e-16 0.0 13.880586030052854 -8.013960080960775
26 -4.777285051086172e-16 0.0 14.435809471254966 -8.334518484199204
27 -4.454301223449368e-16 0.0 14.991032912457081 -8.655076887437636
28 -4.798544696099674e-16 0.0 15.546256353659198 -8.975635290676067
29 -4.838730200527203e-16 0.0 16.10147979486131 -9.296193693914496
30 -4.72685719950515e-16 0.0 16.65670323606342 -9.61675209715293
31 -4.751015942267199e-16 0.0 17.211926677265538 -9.93731050039136
32 -4.784314184588202e-16 0.0 17.76715011846765 -10.25786890362979
33 -4.6957323997816745e-16 0.0 18.322373559669767 -10.578427306868221
34 -4.766749561991966e-16 0.0 18.87759700087188 -10.898985710106652
35 -4.838691350357914e-16 0.0 19.432820442073993 -11.219544113345084
36 -4.812308006544394e-16 0.0 19.98804388327611 -11.540102516583515
37 -4.827849475843877e-16 0.0 20.543267324478226 -11.860660919821946
38 -4.822568075353561e-16 0.0 21.098490765680335 -12.181219323060375
39 -4.773142537360422e-16 0.0 21.65371420688245 -12.501777726298807
40 -4.644900251321604e-16 0.0 22.208937648084564 -12.822336129537238
41 -4.750164035210851e-16 0.0 22.764161089286677 -13.142894532775669
42 -4.736587315848766e-16 0.0 23.319384530488794 -13.4634529360141
43 -4.774638754109086e-16 0.0 23.874607971690907 -13.784011339252531
44 -4.797966697486717e-16 0.0 24.42983141289302 -14.10456974249096
45 -4.822152202296785e-16 0.0 24.985054854095132 -14.425128145729392
46 -4.756863444229287e-16 0.0 25.540278295297252 -14.745686548967825
47 -4.638283509908355e-16 0.0 26.09550173649936 -15.066244952206254
48 -4.801752394906938e-16 0.0 0.5552234412021141 0.32055840323843093
49 -4.83036563019589e-16 0.0 1.1104468824042282 0.0
50 -4.785571211006611e-16 0.0 1.6656703236063424 -0.32055840323843093
51 -4.585519707281258e-16 0.0 2.2208937648084563 -0.641116806476862
52 -4.718724105612738e-16 0.0 2.7761172060105705 -0.9616752097152929
53 -4.748299894040588e-16 0.0 3.3313406472126847 -1.282233612953724
54 -4.797387928326425e-16 0.0 3.8865640884147985 -1.6027920161921547
55 -4.739455781450089e-16 0.0 4.441787529616913 -1.9233504194305857
56 -4.804235611339567e-16 0.0 4.997010970819027 -2.2439088226690163
57 -4.805867094941219e-16 0.0 5.552234412021142 -2.5644672259074475
58 -4.516478077481747e-16 0.0 6.107457853223255 -2.8850256291458787
59 -4.752902356306611e-16 0.0 6.6626812944253695 -3.2055840323843094
60 -4.646326232333904e-16 0.0 7.217904735627484 -3.52614243562274
61 -4.741411811303739e-16 0.0 7.773128176829597 -3.846700838861171
62 -4.547529905288455e-16 0.0 8.328351618031713 -4.167259242099603
63 -4.806992121994762e-16 0.0 8.883575059233825 -4.487817645338033
64 -4.841639991502813e-16 0.0 9.43879850043594 -4.808376048576465
65 -4.739819851024691e-16 0.0 9.994021941638055 -5.128934451814896
66 -4.816762692725628e-16 0.0 10.54924538284017 -5.449492855053326
67 -4.759886492863149e-16 0.0 11.104468824042282 -5.770051258291757
68 -4.548430864258979e-16 0.0 11.659692265244397 -6.090609661530189
69 -4.804985124514468e-16 0.0 12.214915706446511 -6.411168064768619
70 -4.847567939933857e-16 0.0 12.770139147648624 -6.73172646800705
71 -4.77863824901269e-16 0.0 13.32536258885074 -7.052284871245481
72 -4.710171998940941e-16 0.0 13.880586030052854 -7.3728432744839125
73 -4.771962849817789e-16 0.0 14.435809471254968 -7.693401677722343
74 -4.666128774750171e-16 0.0 14.991032912457081 -8.013960080960773
75 -4.773001747796818e-16 0.0 15.546256353659194 -8.334518484199204
76 -4.822383898745195e-16 0.0 16.101479794861312 -8.655076887437636
77 -4.734428671779116e-16 0.0 16.65670323606342 -8.975635290676065
78 -4.786045908387753e-16 0.0 17.211926677265538 -9.296193693914496
79 -4.613389074079907e-16 0.0 17.76715011846765 -9.61675209715293
80 -4.712227901762777e-16 0.0 18.322373559669767 -9.937310500391359
81 -4.792449423242943e-16 0.0 18.87759700087188 -10.25786890362979
82 -4.722325946377935e-16 0.0 19.432820442073997 -10.578427306868221
83 -4.798527385615217e-16 0.0 19.988043883276106 -10.89898571010665
84 -4.778990033171613e-16 0.0 20.543267324478226 -11.219544113345084
85 -4.737939327195107e-16 0.0 21.09849076568034 -11.540102516583515
