idx I Vapp Center(x) Center(y)
0 -1.3233864014352333e-12 -0.5 0.0 0.0
1 -1.3220931245153607e-12 -0.5 0.5552234412021141 -0.32055840323843093
2 -1.3224824552984834e-12 -0.5 1.1104468824042282 -0.6411168064768619
3 -1.32304826877764e-12 -0.5 1.6656703236063424 -0.9616752097152929
4 -1.3262652388059403e-12 -0.5 2.2208937648084563 -1.2822336129537237
5 -1.326129433246604e-12 -0.5 2.7761172060105705 -1.6027920161921547
6 -1.3231738591666864e-12 -0.5 3.3313406472126847 -1.9233504194305857
7 -1.321694070211974e-12 -0.5 3.8865640884147994 -2.2439088226690167
8 -1.3222951033666692e-12 -0.5 4.441787529616913 -2.5644672259074475
9 -1.3250569538117283e-12 -0.5 4.997010970819027 -2.8850256291458787
10 -1.322751287264552e-12 -0.5 5.552234412021141 -3.2055840323843094
11 -1.3226243749354403e-12 -0.5 6.107457853223255 -3.52614243562274
12 -1.3214267165627485e-12 -0.5 6.6626812944253695 -3.8467008388611714
13 -1.3224688716871021e-12 -0.5 7.217904735627483 -4.167259242099602
14 -1.3220709343046748e-12 -0.5 7.773128176829599 -4.487817645338033
15 -1.3225993971820977e-12 -0.5 8.32835161803171 -4.808376048576465
16 -1.321800857945133e-12 -0.5 8.883575059233825 -5.128934451814895
17 -1.3231288203852641e-12 -0.5 9.43879850043594 -5.449492855053326
18 -1.3237588110862253e-12 -0.5 9.994021941638055 -5.770051258291757
19 -1.3217873952965447e-12 -0.5 10.549245382840168 -6.090609661530188
20 -1.322625227396634e-12 -0.5 11.104468824042282 -6.411168064768619
21 -1.3228017925720833e-12 -0.5 11.659692265244397 -6.73172646800705
22 -1.3255011566130493e-12 -0.5 12.21491570644651 -7.05228487124548
23 -1.3243679279362773e-12 -0.5 12.770139147648626 -7.3728432744839125
24 -1.3253026754018892e-12 -0.5 13.325362588850739 -7.693401677722343
25 -1.3232767373894003e-12 -0.5 13.880586030052854 -8.013960080960775
26 -1.3225030946554769e-12 -0.5 14.435809471254966 -8.334518484199204
27 -1.3219611784801857e-12 -0.5 14.991032912457081 -8.655076887437636
28 -1.3244074427279452e-12 -0.5 15.546256353659198 -8.975635290676067
29 -1.3206928126596233e-12 -0.5 16.10147979486131 -9.296193693914496
30 -1.3229364939261206e-12 -0.5 16.65670323606342 -9.61675209715293
31 -1.32408454715878e-12 -0.5 17.211926677265538 -9.93731050039136
32 -1.3207194511525537e-12 -0.5 17.76715011846765 -10.25786890362979
33 -1.3220649334341277e-12 -0.5 18.322373559669767 -10.578427306868221
34 -1.3220398422796857e-12 -0.5 18.87759700087188 -10.898985710106652
35 -1.3227832659820493e-12 -0.5 19.432820442073993 -11.219544113345084
36 -1.3237937541910425e-12 -0.5 19.98804388327611 -11.540102516583515
37 -1.3264026988325404e-12 -0.5 20.543267324478226 -11.860660919821946
38 -1.3212262356417598e-12 -0.5 21.098490765680335 -12.181219323060375
39 -1.3214507927852566e-12 -0.5 21.65371420688245 -12.501777726298807
40 -1.3223617138462363e-12 -0.5 22.208937648084564 -12.822336129537238
41 -1.3227345102983414e-12 -0.5 22.764161089286677 -13.142894532775669
42 -1.3235581644207903e-12 -0.5 23.319384530488794 -13.4634529360141
43 -1.3258159898041768e-12 -0.5 23.874607971690907 -13.784011339252531
44 -1.3203555898242383e-12 -0.5 24.42983141289302 -14.10456974249096
45 -1.322561939654755e-12 -0.5 24.985054854095132 -14.425128145729392
