idx I Vapp Center(x) Center(y)
0 -2.501863975863728e-15 0.0 0.0 0.0
1 -2.504778948209741e-15 0.0 0.8512112141366533 -0.491447023619025
2 -2.509387255733903e-15 0.0 1.7024224282733067 -0.98289404723805
3 -2.509387255733903e-15 0.0 2.55363364240996 -1.474341070857075
4 -2.5096867835532687e-15 0.0 3.4048448565466134 -1.9657880944761
5 -2.5143750798610533e-15 0.0 4.256056070683266 -2.457235118095125
6 -2.5074784427377155e-15 0.0 5.10726728481992 -2.94868214171415
7 -2.5174486069259e-15 0.0 5.958478498956574 -3.4401291653331754
8 -2.4686988796795176e-15 0.0 6.809689713093227 -3.9315761889522
9 -2.5045532724453168e-15 0.0 7.66090092722988 -4.423023212571225
10 -2.514156886173677e-15 0.0 8.512112141366533 -4.91447023619025
11 -2.499934067998587e-15 0.0 9.363323355503185 -5.405917259809275
12 -2.509470034477975e-15 0.0 10.21453456963984 -5.8973642834283
13 -2.5210138206984125e-15 0.0 11.065745783776492 -6.388811307047325
14 -2.4956746235683627e-15 0.0 11.916956997913148 -6.880258330666351
15 -2.517112839978093e-15 0.0 12.7681682120498 -7.371705354285375
16 -2.5226790760570842e-15 0.0 13.619379426186454 -7.8631523779044
17 -2.47378881964205e-15 0.0 14.470590640323106 -8.354599401523425
18 -2.5188437556805174e-15 0.0 15.32180185445976 -8.84604642514245
19 -2.516266800134498e-15 0.0 16.17301306859641 -9.337493448761474
20 -2.5196980750853365e-15 0.0 17.024224282733066 -9.8289404723805
21 -2.4965454597298656e-15 0.0 17.87543549686972 -10.320387495999524
22 -2.516972820093137e-15 0.0 18.72664671100637 -10.81183451961855
23 -2.5254566309687784e-15 0.0 19.57785792514303 -11.303281543237576
24 -2.5169084060156525e-15 0.0 20.42906913927968 -11.7947285668566
25 -2.5123291551076524e-15 0.0 21.280280353416334 -12.286175590475626
26 -2.5187746067588144e-15 0.0 22.131491567552985 -12.77762261409465
27 -2.5202932575024316e-15 0.0 22.98270278168964 -13.269069637713676
28 -2.4852628091942677e-15 0.0 23.833913995826297 -13.760516661332701
29 -2.5013534927488036e-15 0.0 24.685125209962944 -14.251963684951724
30 -2.503602784752823e-15 0.0 25.5363364240996 -14.74341070857075
31 -2.4769657580110944e-15 0.0 26.387547638236253 -15.234857732189775
32 -2.5185192489286416e-15 0.0 27.238758852372907 -15.7263047558088
33 -2.498135280444264e-15 0.0 28.08997006650956 -16.217751779427825
34 -2.498135280444264e-15 0.0 28.941181280646212 -16.70919880304685
35 -2.517389789405688e-15 0.0 29.792392494782863 -17.200645826665873
36 -2.4494812080555406e-15 0.0 30.64360370891952 -17.6920928502849
37 -2.4973973496613523e-15 0.0 31.494814923056175 -18.183539873903925
38 -2.4941936330663924e-15 0.0 32.34602613719282 -18.67498689752295
39 -2.445717876729405e-15 0.0 33.19723735132948 -19.166433921141977
40 -2.445717876729405e-15 0.0 34.04844856546613 -19.657880944761
41 -2.51814579746754e-15 0.0 34.899659779602786 -20.149327968380025
42 -2.5132152004365737e-15 0.0 35.75087099373944 -20.64077499199905
43 -2.5085086395437702e-15 0.0 36.602082207876094 -21.132222015618076
44 -2.515606176518428e-15 0.0 37.45329342201274 -21.6236690392371
45 -2.511980739577755e-15 0.0 38.304504636149396 -22.115116062856124
46 -2.5093956353868113e-15 0.0 39.15571585028606 -22.606563086475152
47 -2.483325165627026e-15 0.0 40.006927064422705 -23.098010110094172
48 -2.5004798892010444e-15 0.0 0.8512112141366533 0.491447023619025
49 -2.4393660867845106e-15 0.0 1.7024224282733067 0.0
50 -2.5115369891340164e-15 0.0 2.55363364240996 -0.491447023619025
51 -2.517098828572699e-15 0.0 3.4048448565466134 -0.9828940472380501
52 -2.443264565426739e-15 0.0 4.256056070683266 -1.474341070857075
53 -2.4917919708932535e-15 0.0 5.10726728481992 -1.9657880944761001
54 -2.481990029174493e-15 0.0 5.9584784989565724 -2.457235118095125
55 -2.5185759964138903e-15 0.0 6.809689713093227 -2.94868214171415
56 -2.51401790712615e-15 0.0 7.66090092722988 -3.4401291653331745
57 -2.518551729229681e-15 0.0 8.512112141366535 -3.9315761889522
58 -2.50413579231559e-15 0.0 9.363323355503185 -4.423023212571225
59 -2.504575726473433e-15 0.0 10.21453456963984 -4.914470236190249
60 -2.512664062619657e-15 0.0 11.065745783776494 -5.405917259809275
61 -2.515687723320556e-15 0.0 11.916956997913145 -5.897364283428299
62 -2.4976378179101336e-15 0.0 12.768168212049801 -6.388811307047326
63 -2.524192471978523e-15 0.0 13.619379426186454 -6.880258330666351
64 -2.513212814053819e-15 0.0 14.470590640323106 -7.371705354285375
65 -2.5171306253370907e-15 0.0 15.32180185445976 -7.863152377904401
66 -2.5240552924294757e-15 0.0 16.173013068596415 -8.354599401523425
67 -2.5108740208583487e-15 0.0 17.024224282733066 -8.84604642514245
68 -2.510131024869466e-15 0.0 17.87543549686972 -9.337493448761476
69 -2.522773229734914e-15 0.0 18.726646711006374 -9.8289404723805
70 -2.5145104310053443e-15 0.0 19.577857925143025 -10.320387495999524
71 -2.514997544583661e-15 0.0 20.429069139279683 -10.81183451961855
72 -2.519699869683184e-15 0.0 21.280280353416334 -11.303281543237576
73 -2.511899249919542e-15 0.0 22.131491567552988 -11.7947285668566
74 -2.5011249203910973e-15 0.0 22.98270278168964 -12.286175590475624
75 -2.5149194472932494e-15 0.0 23.83391399582629 -12.77762261409465
76 -2.5139170315637075e-15 0.0 24.685125209962948 -13.269069637713676
77 -2.522357730678399e-15 0.0 25.5363364240996 -13.760516661332698
78 -2.5200513348178885e-15 0.0 26.387547638236253 -14.251963684951724
79 -2.514311042196306e-15 0.0 27.238758852372907 -14.74341070857075
80 -2.5173414920760726e-15 0.0 28.08997006650956 -15.234857732189774
81 -2.5186953492302592e-15 0.0 28.941181280646212 -15.7263047558088
82 -2.5037074619354772e-15 0.0 29.792392494782867 -16.217751779427825
83 -2.5010076839854133e-15 0.0 30.643603708919517 -16.70919880304685
84 -2.509903868049975e-15 0.0 31.494814923056175 -17.200645826665873
85 -2.5124055622476585e-15 0.0 32.34602613719283 -17.6920928502849
86 -2.5024817497595683e-15 0.0 33.19723735132948 -18.183539873903925
87 -2.489897989444347e-15 0.0 34.04844856546613 -18.67498689752295
88 -2.5112847510297273e-15 0.0 34.899659779602786 -19.166433921141977
89 -2.5033246586519765e-15 0.0 35.75087099373944 -19.657880944760997
90 -2.5136140878077093e-15 0.0 36.602082207876094 -20.149327968380025
91 -2.504864435182826e-15 0.0 37.45329342201275 -20.64077499199905
92 -2.5037789058272733e-15 0.0 38.304504636149396 -21.132222015618073
93 -2.500920880227846e-15 0.0 39.15571585028605 -21.6236690392371
94 -2.4947426017127274e-15 0.0 40.00692706442271 -22.115116062856124
95 -2.472926612573575e-15 0.0 40.85813827855936 -22.60656308647515
96 -2.5163400240473347e-15 0.0 1.7024224282733067 0.98289404723805
97 -2.5078566408772594e-15 0.0 2.55363364240996 0.491447023619025
98 -2.507794197346701e-15 0.0 3.4048448565466134 0.0
99 -2.509901665512857e-15 0.0 4.256056070683266 -0.49144702361902504
100 -2.4847228638288683e-15 0.0 5.10726728481992 -0.98289404723805
101 -2.5169157559603568e-15 0.0 5.9584784989565724 -1.474341070857075
102 -2.5156797365731365e-15 0.0 6.809689713093227 -1.9657880944761001
103 -2.5091430919011566e-15 0.0 7.66090092722988 -2.4572351180951255
104 -2.488001546821112e-15 0.0 8.512112141366533 -2.94868214171415
105 -2.4995353628353783e-15 0.0 9.363323355503187 -3.4401291653331754
106 -2.5027797770727948e-15 0.0 10.21453456963984 -3.9315761889522003
107 -2.5217693823300163e-15 0.0 11.065745783776492 -4.423023212571225
108 -2.5098023908182285e-15 0.0 11.916956997913145 -4.91447023619025
109 -2.506777968589518e-15 0.0 12.7681682120498 -5.405917259809275
110 -2.5082953289448636e-15 0.0 13.619379426186454 -5.8973642834283
111 -2.516640343216264e-15 0.0 14.470590640323106 -6.388811307047325
112 -2.5057241682667303e-15 0.0 15.32180185445976 -6.880258330666349
113 -2.5216915108479043e-15 0.0 16.173013068596415 -7.371705354285375
114 -2.4990491978226658e-15 0.0 17.02422428273307 -7.8631523779044
115 -2.5208190172384674e-15 0.0 17.875435496869716 -8.354599401523425
116 -2.5160701647023086e-15 0.0 18.72664671100637 -8.84604642514245
117 -2.5246346362383646e-15 0.0 19.577857925143025 -9.337493448761474
118 -2.522781032738959e-15 0.0 20.42906913927968 -9.828940472380499
119 -2.5136043649958696e-15 0.0 21.280280353416334 -10.320387495999524
120 -2.5200513923287952e-15 0.0 22.131491567552988 -10.81183451961855
121 -2.522305614712888e-15 0.0 22.982702781689643 -11.303281543237576
122 -2.4509865132553385e-15 0.0 23.83391399582629 -11.794728566856598
123 -2.517136310264355e-15 0.0 24.685125209962944 -12.286175590475626
124 -2.5214168278262615e-15 0.0 25.536336424099602 -12.777622614094652
125 -2.5058262215084948e-15 0.0 26.387547638236253 -13.269069637713676
126 -2.521813614422801e-15 0.0 27.238758852372907 -13.760516661332701
127 -2.478657764851278e-15 0.0 28.08997006650956 -14.251963684951727
128 -2.5100048365775854e-15 0.0 28.941181280646212 -14.74341070857075
129 -2.5058344416517327e-15 0.0 29.792392494782867 -15.234857732189775
130 -2.5194076771253424e-15 0.0 30.64360370891952 -15.726304755808801
131 -2.517236390022849e-15 0.0 31.494814923056172 -16.217751779427825
132 -2.4971252896071126e-15 0.0 32.34602613719283 -16.70919880304685
133 -2.5149150240813896e-15 0.0 33.197237351329484 -17.200645826665877
134 -2.4881854971908576e-15 0.0 34.04844856546613 -17.6920928502849
135 -2.519857150247336e-15 0.0 34.899659779602786 -18.183539873903925
136 -2.5126487178011265e-15 0.0 35.75087099373944 -18.674986897522952
137 -2.4725378162605032e-15 0.0 36.602082207876094 -19.166433921141977
138 -2.5127240804274616e-15 0.0 37.45329342201275 -19.657880944761
139 -2.5168340245206345e-15 0.0 38.3045046361494 -20.149327968380028
140 -2.5135768814815497e-15 0.0 39.15571585028605 -20.64077499199905
141 -2.509169405920246e-15 0.0 40.006927064422705 -21.132222015618076
