idx I Vapp Center(x) Center(y)
0 -2.69161468180582e-13 -0.5 0.0 0.0
1 -2.6896779808133716e-13 -0.5 1.2767357918009477 -0.7371237530803071
2 -2.694988072844695e-13 -0.5 2.5534715836018953 -1.4742475061606142
3 -2.6915989198654295e-13 -0.5 3.8302073754028427 -2.2113712592409214
4 -2.654326998782519e-13 -0.5 5.106943167203791 -2.9484950123212283
5 -2.6938112105452407e-13 -0.5 6.383678959004738 -3.6856187654015358
6 -2.6885134627201545e-13 -0.5 7.6604147508056855 -4.422742518481843
7 -2.6960639282503723e-13 -0.5 8.937150542606634 -5.159866271562151
8 -2.682019961271218e-13 -0.5 10.213886334407581 -5.896990024642457
9 -2.6898801450214353e-13 -0.5 11.49062212620853 -6.634113777722764
10 -2.687368821886678e-13 -0.5 12.767357918009475 -7.3712375308030715
11 -2.688859114164781e-13 -0.5 14.044093709810422 -8.108361283883378
12 -2.6918835909858753e-13 -0.5 15.320829501611371 -8.845485036963685
13 -2.6901148690124804e-13 -0.5 16.597565293412316 -9.582608790043992
14 -2.693009905182621e-13 -0.5 17.87430108521327 -10.319732543124301
15 -2.6934087255536013e-13 -0.5 19.151036877014214 -11.056856296204607
16 -2.689509768397318e-13 -0.5 20.427772668815162 -11.793980049284913
17 -2.691435182419189e-13 -0.5 21.70450846061611 -12.531103802365221
18 -2.6936328790428786e-13 -0.5 22.98124425241706 -13.268227555445527
19 -2.692180724381767e-13 -0.5 24.257980044218 -14.005351308525835
20 -2.6873792445085586e-13 -0.5 25.53471583601895 -14.742475061606143
21 -2.6977331756960364e-13 -0.5 26.8114516278199 -15.47959881468645
22 -2.6922210933324706e-13 -0.5 28.088187419620844 -16.216722567766755
23 -2.692309518880339e-13 -0.5 29.364923211421797 -16.953846320847063
24 -2.682219271956715e-13 -0.5 30.641659003222742 -17.69097007392737
25 -2.6900525890712114e-13 -0.5 31.91839479502369 -18.42809382700768
26 -2.6823723167442705e-13 -0.5 33.19513058682463 -19.165217580087983
27 -2.6893739052736696e-13 -0.5 34.471866378625585 -19.90234133316829
28 -2.690416932155016e-13 -0.5 35.74860217042654 -20.639465086248602
29 -2.694841078408636e-13 -0.5 37.025337962227475 -21.376588839328907
30 -2.687784402935964e-13 -0.5 38.30207375402843 -22.113712592409215
31 -2.694720319712321e-13 -0.5 39.57880954582937 -22.850836345489522
32 -2.6933037677608344e-13 -0.5 40.855545337630325 -23.587960098569827
33 -2.6939928353304574e-13 -0.5 42.13228112943127 -24.325083851650135
34 -2.693150476974095e-13 -0.5 43.40901692123222 -25.062207604730443
35 -2.6830041650482484e-13 -0.5 44.68575271303316 -25.799331357810747
36 -2.6915139954971917e-13 -0.5 45.96248850483412 -26.536455110891055
37 -2.6913567451901803e-13 -0.5 47.239224296635065 -27.273578863971366
38 -2.6925170394769363e-13 -0.5 48.515960088436 -28.01070261705167
39 -2.686692533058582e-13 -0.5 49.792695880236955 -28.74782637013198
40 -2.6948975674401757e-13 -0.5 51.0694316720379 -29.484950123212286
41 -2.691853931272898e-13 -0.5 52.34616746383885 -30.22207387629259
42 -2.689640275864159e-13 -0.5 53.6229032556398 -30.9591976293729
43 -2.7068645320579597e-13 -0.5 54.89963904744075 -31.696321382453206
44 -2.6911650700436945e-13 -0.5 56.17637483924169 -32.43344513553351
45 -2.709622248168823e-13 -0.5 57.45311063104264 -33.17056888861382
46 -2.682553713041209e-13 -0.5 58.72984642284359 -33.907692641694126
47 -2.7007895466116174e-13 -0.5 60.00658221464454 -34.64481639477443
48 -2.6914600652858633e-13 -0.5 1.2767357918009477 0.7371237530803071
49 -2.69068841599428e-13 -0.5 2.5534715836018953 0.0
50 -2.6764797465824316e-13 -0.5 3.8302073754028427 -0.7371237530803071
51 -2.6849069738462994e-13 -0.5 5.106943167203791 -1.4742475061606144
52 -2.695334117130768e-13 -0.5 6.383678959004738 -2.2113712592409214
53 -2.702056336223233e-13 -0.5 7.6604147508056855 -2.948495012321229
54 -2.7105076418323997e-13 -0.5 8.937150542606632 -3.6856187654015358
55 -2.699413052290473e-13 -0.5 10.213886334407581 -4.422742518481843
56 -2.691808756978863e-13 -0.5 11.49062212620853 -5.159866271562149
57 -2.6917239153087846e-13 -0.5 12.767357918009477 -5.896990024642457
58 -2.679523379274196e-13 -0.5 14.044093709810422 -6.634113777722764
59 -2.6950574870912023e-13 -0.5 15.320829501611371 -7.371237530803071
60 -2.6902596053742035e-13 -0.5 16.59756529341232 -8.108361283883378
61 -2.6920948813801624e-13 -0.5 17.874301085213265 -8.845485036963684
62 -2.69554829238088e-13 -0.5 19.151036877014217 -9.582608790043993
63 -2.6922600641973396e-13 -0.5 20.427772668815162 -10.319732543124301
64 -2.689714199642137e-13 -0.5 21.70450846061611 -11.056856296204607
65 -2.6961405760541285e-13 -0.5 22.98124425241706 -11.793980049284915
66 -2.692500261646558e-13 -0.5 24.25798004421801 -12.531103802365221
67 -2.692363916607158e-13 -0.5 25.53471583601895 -13.268227555445527
68 -2.6928701337025853e-13 -0.5 26.8114516278199 -14.005351308525837
69 -2.680505227241382e-13 -0.5 28.088187419620848 -14.742475061606143
70 -2.694774208389656e-13 -0.5 29.364923211421793 -15.47959881468645
71 -2.6773197793563637e-13 -0.5 30.641659003222745 -16.21672256776676
72 -2.7017683149908805e-13 -0.5 31.91839479502369 -16.953846320847063
73 -2.689822759403502e-13 -0.5 33.19513058682464 -17.69097007392737
74 -2.6861937863043044e-13 -0.5 34.471866378625585 -18.428093827007675
75 -2.6945913582990296e-13 -0.5 35.74860217042653 -19.165217580087983
76 -2.693388895216144e-13 -0.5 37.02533796222748 -19.90234133316829
77 -2.691218531789596e-13 -0.5 38.30207375402843 -20.639465086248595
78 -2.692808944863312e-13 -0.5 39.57880954582937 -21.376588839328907
79 -2.6948228182691226e-13 -0.5 40.855545337630325 -22.113712592409215
80 -2.684292117299927e-13 -0.5 42.13228112943127 -22.85083634548952
81 -2.690423782065374e-13 -0.5 43.40901692123222 -23.587960098569827
82 -2.675051114517782e-13 -0.5 44.68575271303317 -24.325083851650135
83 -2.70080926859331e-13 -0.5 45.962488504834106 -25.06220760473044
84 -2.6933203301255754e-13 -0.5 47.239224296635065 -25.799331357810747
85 -2.691415096092829e-13 -0.5 48.51596008843602 -26.536455110891055
86 -2.6827182464903194e-13 -0.5 49.792695880236955 -27.273578863971363
87 -2.6913880941792365e-13 -0.5 51.0694316720379 -28.01070261705167
88 -2.6978382407365866e-13 -0.5 52.34616746383885 -28.74782637013198
89 -2.684524007924678e-13 -0.5 53.6229032556398 -29.484950123212283
90 -2.693443275620247e-13 -0.5 54.89963904744075 -30.22207387629259
91 -2.6899916545652757e-13 -0.5 56.176374839241696 -30.9591976293729
92 -2.687827038597767e-13 -0.5 57.45311063104264 -31.696321382453203
93 -2.7075227823716283e-13 -0.5 58.729846422843586 -32.43344513553351
94 -2.687420398312841e-13 -0.5 60.006582214644546 -33.17056888861382
95 -2.6879618021488726e-13 -0.5 61.283318006445484 -33.907692641694126
96 -2.6939567289777603e-13 -0.5 2.5534715836018953 1.4742475061606142
97 -2.7045187090276556e-13 -0.5 3.8302073754028427 0.7371237530803071
98 -2.682932991892477e-13 -0.5 5.106943167203791 0.0
99 -2.692331129416805e-13 -0.5 6.383678959004738 -0.7371237530803072
100 -2.6918473060900876e-13 -0.5 7.6604147508056855 -1.4742475061606142
101 -2.6889133848270495e-13 -0.5 8.937150542606632 -2.2113712592409214
102 -2.699588111193147e-13 -0.5 10.213886334407581 -2.948495012321229
103 -2.690063691589244e-13 -0.5 11.49062212620853 -3.685618765401536
104 -2.6956416485490454e-13 -0.5 12.767357918009475 -4.422742518481843
105 -2.6916422604879267e-13 -0.5 14.044093709810424 -5.159866271562151
106 -2.69499336761969e-13 -0.5 15.320829501611371 -5.896990024642458
107 -2.688918130664638e-13 -0.5 16.597565293412316 -6.634113777722764
108 -2.696890576853084e-13 -0.5 17.874301085213265 -7.3712375308030715
109 -2.692089761531696e-13 -0.5 19.151036877014214 -8.108361283883378
