idx I Vapp Center(x) Center(y)
0 -8.032055837043931e-16 0.0 0.0 0.0
1 -8.106555551267199e-16 0.0 3.316053456801762 -1.9145243559316862
2 -8.254758024680811e-16 0.0 6.632106913603524 -3.8290487118633725
3 -8.2508635081209e-16 0.0 9.948160370405285 -5.743573067795059
4 -8.261716445860978e-16 0.0 13.264213827207048 -7.658097423726745
5 -8.226180956162834e-16 0.0 16.58026728400881 -9.572621779658432
6 -8.127882697006612e-16 0.0 19.89632074081057 -11.487146135590118
7 -8.244550680096481e-16 0.0 23.212374197612334 -13.401670491521806
8 -8.274107826845291e-16 0.0 26.528427654414095 -15.31619484745349
9 -8.229830360916013e-16 0.0 29.84448111121586 -17.230719203385178
10 -8.247343792500845e-16 0.0 33.16053456801762 -19.145243559316864
11 -8.315466950845315e-16 0.0 36.47658802481938 -21.05976791524855
12 -8.300246861534128e-16 0.0 39.79264148162114 -22.974292271180236
13 -8.302081547281021e-16 0.0 43.1086949384229 -24.88881662711192
14 -8.328748834014418e-16 0.0 46.42474839522467 -26.80334098304361
15 -8.002280944129616e-16 0.0 49.74080185202642 -28.717865338975294
16 -8.205994125521982e-16 0.0 53.05685530882819 -30.63238969490698
17 -8.444359127449091e-16 0.0 56.37290876562995 -32.546914050838666
18 -8.478563029413312e-16 0.0 59.68896222243172 -34.461438406770355
19 -8.347307126704744e-16 0.0 63.00501567923347 -36.37596276270204
20 -8.473667615638742e-16 0.0 66.32106913603523 -38.29048711863373
21 -8.519314137463082e-16 0.0 69.637122592837 -40.20501147456541
22 -8.525432146169641e-16 0.0 72.95317604963876 -42.1195358304971
23 -8.566834236692171e-16 0.0 76.26922950644052 -44.03406018642879
24 -8.482504978877389e-16 0.0 79.58528296324228 -45.94858454236047
25 -8.547760071100147e-16 0.0 82.90133642004405 -47.86310889829216
26 -8.499930373594398e-16 0.0 86.2173898768458 -49.77763325422384
27 -8.53355952109268e-16 0.0 89.53344333364757 -51.69215761015553
28 -8.501096371830129e-16 0.0 92.84949679044934 -53.60668196608722
29 -8.457580338116323e-16 0.0 96.16555024725109 -55.5212063220189
30 -8.381070625072284e-16 0.0 99.48160370405284 -57.43573067795059
31 -8.452480400017223e-16 0.0 102.79765716085461 -59.35025503388228
32 -8.358175319444301e-16 0.0 106.11371061765638 -61.26477938981396
33 -8.285530706647709e-16 0.0 109.42976407445813 -63.17930374574565
34 -8.331524108996315e-16 0.0 112.7458175312599 -65.09382810167733
35 -8.292946169575918e-16 0.0 116.06187098806164 -67.00835245760902
36 -8.300694610851534e-16 0.0 119.37792444486344 -68.92287681354071
37 -8.079179418330633e-16 0.0 122.69397790166519 -70.8374011694724
38 -8.086308276512242e-16 0.0 126.01003135846695 -72.75192552540408
39 -8.067884108481031e-16 0.0 129.3260848152687 -74.66644988133577
40 -8.168256006091215e-16 0.0 132.64213827207047 -76.58097423726745
41 -8.2394135603977e-16 0.0 135.95819172887224 -78.49549859319913
42 -8.190898301476495e-16 0.0 139.274245185674 -80.41002294913082
43 -8.204330057083596e-16 0.0 142.59029864247577 -82.32454730506251
44 -8.138741142694313e-16 0.0 145.9063520992775 -84.2390716609942
45 -8.220646015169253e-16 0.0 149.22240555607928 -86.15359601692589
46 -8.181715146035173e-16 0.0 152.53845901288105 -88.06812037285758
47 -8.152371381948877e-16 0.0 155.8545124696828 -89.98264472878925
48 -8.151576251859453e-16 0.0 3.316053456801762 1.9145243559316862
49 -8.213012898163594e-16 0.0 6.632106913603524 0.0
50 -8.064117797590663e-16 0.0 9.948160370405285 -1.9145243559316862
51 -8.252180188228923e-16 0.0 13.264213827207048 -3.829048711863373
52 -8.230648610708793e-16 0.0 16.58026728400881 -5.743573067795059
53 -8.154834250857825e-16 0.0 19.89632074081057 -7.658097423726746
54 -8.206615002293407e-16 0.0 23.21237419761233 -9.572621779658432
55 -8.262865493629838e-16 0.0 26.528427654414095 -11.487146135590118
56 -8.216503682141161e-16 0.0 29.84448111121586 -13.401670491521802
57 -8.21574824120144e-16 0.0 33.160534568017624 -15.31619484745349
58 -8.268096963865481e-16 0.0 36.47658802481938 -17.230719203385178
59 -8.179880662560513e-16 0.0 39.79264148162114 -19.14524355931686
60 -8.14087816295768e-16 0.0 43.10869493842291 -21.05976791524855
61 -8.301424978021775e-16 0.0 46.42474839522466 -22.974292271180232
62 -8.296327808894691e-16 0.0 49.740801852026436 -24.888816627111925
63 -8.35451237793753e-16 0.0 53.05685530882819 -26.80334098304361
64 -8.364794037031697e-16 0.0 56.37290876562995 -28.717865338975294
65 -8.341312601749175e-16 0.0 59.68896222243172 -30.632389694906983
66 -8.427148162228778e-16 0.0 63.00501567923348 -32.546914050838666
