idx I Vapp Center(x) Center(y)
0 -4.040410829489332e-15 0.0 0.0 0.0
1 -4.140806323217423e-15 0.0 2.3212556009506455 -1.3401775460667817
2 -4.134116578069806e-15 0.0 4.642511201901291 -2.6803550921335635
3 -4.171054994386675e-15 0.0 6.963766802851937 -4.020532638200345
4 -4.177196916321019e-15 0.0 9.285022403802582 -5.360710184267127
5 -4.222961504114441e-15 0.0 11.606278004753227 -6.700887730333909
6 -4.2479844282856e-15 0.0 13.927533605703873 -8.04106527640069
7 -4.2740430741187664e-15 0.0 16.24878920665452 -9.381242822467472
8 -4.305514890543744e-15 0.0 18.570044807605164 -10.721420368534254
9 -4.316579532776037e-15 0.0 20.89130040855581 -12.061597914601036
10 -4.39574789911498e-15 0.0 23.212556009506454 -13.401775460667817
11 -4.431749609167797e-15 0.0 25.533811610457096 -14.7419530067346
12 -4.496777072164983e-15 0.0 27.855067211407746 -16.08213055280138
13 -4.573957481867696e-15 0.0 30.17632281235839 -17.42230809886816
14 -4.429623636940058e-15 0.0 32.49757841330904 -18.762485644934944
15 -4.642848684109054e-15 0.0 34.81883401425968 -20.102663191001724
16 -4.687153595149631e-15 0.0 37.14008961521033 -21.442840737068508
17 -4.6879005875211294e-15 0.0 39.46134521616097 -22.78301828313529
18 -4.605351920884098e-15 0.0 41.78260081711162 -24.12319582920207
19 -4.764895468801848e-15 0.0 44.103856418062264 -25.46337337526885
20 -4.734592870103726e-15 0.0 46.42511201901291 -26.803550921335635
21 -4.805949666740455e-15 0.0 48.74636761996356 -28.14372846740242
22 -4.840463793939218e-15 0.0 51.06762322091419 -29.4839060134692
23 -4.8360916139724674e-15 0.0 53.38887882186485 -30.824083559535982
24 -4.845971838477664e-15 0.0 55.71013442281549 -32.16426110560276
25 -4.860566252324954e-15 0.0 58.031390023766136 -33.504438651669545
26 -4.826135176354347e-15 0.0 60.35264562471678 -34.84461619773632
27 -4.8121941111191844e-15 0.0 62.67390122566742 -36.184793743803105
28 -4.817066479284216e-15 0.0 64.99515682661809 -37.52497128986989
29 -4.78690312036923e-15 0.0 67.31641242756871 -38.865148835936665
30 -4.7304959077734076e-15 0.0 69.63766802851936 -40.20532638200345
31 -4.739971536200954e-15 0.0 71.95892362947001 -41.54550392807024
32 -4.700511396806202e-15 0.0 74.28017923042066 -42.885681474137016
33 -4.627076678105299e-15 0.0 76.60143483137131 -44.2258590202038
34 -4.5911246967241315e-15 0.0 78.92269043232194 -45.56603656627058
35 -4.573335267011887e-15 0.0 81.24394603327258 -46.90621411233736
36 -4.48584964400349e-15 0.0 83.56520163422324 -48.24639165840414
37 -4.457344908286208e-15 0.0 85.88645723517389 -49.586569204470926
38 -4.432295712768815e-15 0.0 88.20771283612453 -50.9267467505377
39 -4.375415216863282e-15 0.0 90.52896843707516 -52.266924296604486
40 -4.312166535245517e-15 0.0 92.85022403802581 -53.60710184267127
